"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2021019913","3","3","0441","0072","977","N","2","35","FRONT ST","2","3","36"
"2021095016","4","4","3009","0250","0","N","2","35","MILLWOOD RD","2","3","36"
"2021006784","3","3","4008","0530","193","E","2","40","BRUBAKER VALLEY RD","2","3","36"
"2021073088","3","4","","","","S","02","25","STEVENS AV","4","","36"
"2021024122","3","3","4020","0174","2370","E","3","35","HARRISBURG PK","2","3","36"
"2021049884","5","6","4042","0031","0","W","2","45","CHESTER RD","2","3","36"
"2021095054","4","4","1040","0010","0","E","2","35","COL. HOWARD BL","2","2","36"
"2021001588","4","5","","","","N","02","","SUNSET AV","4","","36"
"2021101884","3","3","0300","0280","2363","E","2","65","","2","1","36"
"2021076570","6","6","8032","0500","724","S","01","35","RAMP G RD","2","1","36"
"2021119968","5","5","","","","E","02","25","FOXSHIRE DR","4","","36"
"2021067693","7","6","","","","N","02","35","PROSPECT RD","4","","36"
"2021083201","3","3","0072","0131","3159","S","2","35","MANHEIM PK","2","3","36"
"2021080278","3","3","0772","0290","552","E","2","30","HIGH ST","2","3","36"
"2021109501","3","3","","","","S","01","25","SPENCER AV","4","","36"
"2021018090","4","4","","","","E","02","","VINE ST","4","","36"
"2021111081","3","3","7076","0090","2112","W","4","65","MAINLINE TU","5","1","36"
"2021071390","5","4","","","","E","03","","EDEN RD","4","","36"
"2021117683","6","6","","","","W","02","35","TURNPIKE RAMP RD","4","","36"
"2021109755","4","5","","","","W","02","25","ORE MINE RD","4","","36"
"2021124572","3","3","0072","0250","2161","S","2","55","LANCASTER RD","2","3","36"
"2021021868","3","3","0030","0160","1014","E","2","55","LINCOLN HW","2","1","36"
"2021126004","3","3","7076","0210","3168","E","4","65","EAST/WEST PK","5","1","36"
"2021078188","3","3","0030","0351","830","W","3","40","LINCOLN HW","2","3","36"
"2021059266","3","3","4008","0460","0","E","2","35","NEWPORT RD","2","3","36"
"2021065028","3","3","0272","0304","334","N","2","45","LANCASTER PK","2","3","36"
"2021106775","3","3","","","","N","02","25","PAPER MILL RD","4","","36"
"2021061518","3","3","","","","S","02","35","PROSPECT RD","4","","36"
"2021103853","3","3","0300","0121","1095","W","2","65","","2","1","36"
"2022009949","3","3","3010","0020","999","S","2","45","SCOTLAND RD","2","3","36"
"2021116939","4","4","","","","W","02","35","FAIRVIEW RD","4","","36"
"2021126148","4","4","","","","E","02","","HERTZOG VALLEY RD","4","","36"
"2021040347","5","4","","","","E","02","25","WINNEMORE AL","4","","36"
"2021085337","3","3","0030","0371","541","W","3","40","LINCOLN HW","2","3","36"
"2021063612","4","4","","","","N","02","35","HERSHEY RD","4","","36"
"2021091554","4","4","0722","0060","0","E","2","35","STATE ST","2","3","36"
"2021083528","4","3","","","","N","02","25","PLUM ST","4","","36"
"2021096506","3","3","0030","0341","556","W","3","40","LINCOLN HW","2","3","36"
"2021013474","3","3","0743","0151","500","S","4","45","HERSHEY RD","2","3","36"
"2021125727","3","3","3017","0370","214","S","3","40","STONY BATTERY RD","2","3","36"
"2021064468","4","4","0441","0320","0","N","2","55","RIVER RD","2","3","36"
"2022001852","3","3","0030","0350","809","E","3","40","LINCOLN HW","2","3","36"
"2021081490","4","4","","","","E","02","25","EBY CHIQUES RD","4","","36"
"2021006641","4","4","4020","0130","0","E","2","40","HARRISBURG PK","2","3","36"
"2021044565","3","3","4001","0110","1846","N","2","45","PROSPECT RD","2","3","36"
"2021011459","4","4","","","","U","99","","(TBK) OLD LEACOCK RD","4","","36"
"2021116931","3","3","","","","E","02","35","KOSER RD","4","","36"
"2021075431","3","4","","","","N","02","25","RACE AV","4","","36"
"2021047300","4","4","8003","0770","0","E","01","35","RAMP N RD","2","1","36"
"2021102710","3","3","0462","0240","760","W","2","25","COLUMBIA AV","2","3","36"
"2021119970","3","3","0072","0131","2063","S","2","35","MANHEIM PK","2","3","36"
"2021100210","4","4","1003","0150","2239","W","2","45","BUSHONG RD","2","3","36"
"2021030112","3","4","","","","W","02","25","BUCHANAN AV","4","","36"
"2021044811","4","4","","","","W","02","25","PEACH LN","4","","36"
"2021076073","3","3","0462","0200","2246","E","3","40","COLUMBIA AV","2","3","36"
"2021002191","4","4","","","","E","02","25","VINE ST","4","","36"
"2021121869","3","3","0501","0210","2372","S","2","55","FURNACE HILLS PK","2","3","36"
"2021045497","3","3","0030","0580","342","W","4","45","LINCOLN HW","2","3","36"
"2021082185","3","3","0272","0580","302","N","2","45","OREGON PK","2","3","36"
"2021015625","3","3","0441","0102","200","N","5","40","CHICKIES HILL RD","2","3","36"
"2021057955","3","3","","","","S","02","35","CROSSWINDS DR","4","","36"
"2021028188","4","4","0072","0131","1517","S","2","35","MANHEIM PK","2","3","36"
"2021093949","3","3","0741","0040","0","S","2","35","ROHRERSTOWN RD","2","3","36"
"2021012403","3","3","","","","E","02","25","ORANGE ST","4","","36"
"2021107829","6","6","","","","N","05","35","N PRINCE ST","4","","36"
"2021044246","3","3","0722","0050","409","S","2","35","STATE ST","2","3","36"
"2021122553","4","4","1063","0041","0","W","2","35","NEW HOLLAND PK","2","3","36"
"2021062047","4","4","","","","S","02","40","PROSPECT RD","4","","36"
"2021042960","4","4","","","","S","02","25","CORNELL AV","4","","36"
"2021027450","3","4","","","","S","02","25","SNYDER LN","4","","36"
"2021092022","4","4","0030","0381","2474","W","3","40","LINCOLN HW","2","3","36"
"2021065865","4","4","8010","0500","0","N","1","35","RAMP L RD","2","1","36"
"2021056677","3","4","","","","N","02","25","2ND ST","4","","36"
"2021009734","4","3","","","","N","02","25","PEARL ST","4","","36"
"2021122297","4","3","","","","E","02","25","GRAYSTONE RD","4","","36"
"2021067057","3","3","2025","0020","253","B","2","25","SADSBURY AV","2","3","36"
"2021095570","6","5","","","","U","99","","ZOOKS LN","4","","36"
"2022007025","3","3","0230","0150","0","W","3","55","MAIN ST","2","3","36"
"2021114575","3","3","0030","0061","3321","W","2","55","LINCOLN HW","2","1","36"
"2021124458","4","3","","","","N","02","25","RESERVOIR ST","4","","36"
"2021010368","3","3","0324","0200","0","N","2","40","MARTICVILLE RD","2","3","36"
"2021117982","3","3","","","","N","02","25","STATE ST","4","","36"
"2021072505","3","3","0896","0170","0","N","2","45","GEORGETOWN RD","2","3","36"
"2021086050","3","3","0625","0020","369","S","2","45","READING RD","2","3","36"
"2021007206","3","3","0300","0261","341","W","2","65","","2","1","36"
"2021062822","3","3","0772","0250","1386","B","2","30","SPORTING HILL RD","2","3","36"
"2021011344","4","3","","","","E","02","35","BOSSLER RD","4","","36"
"2021058971","3","3","2039","0050","1852","W","2","40","GYPSY HILL RD","2","3","36"
"2022000775","3","3","3011","0080","2687","E","2","40","CONOWINGO RD","2","3","36"
"2021073947","5","4","","","","S","03","25","WEST END AV","4","","36"
"2021127013","4","3","","","","S","02","30","3RD ST","4","","36"
"2021086486","3","4","","","","W","02","25","LINDEN ST","4","","36"
"2021110147","4","3","","","","S","02","25","PLEASANT VIEW DR","4","","36"
"2021037624","4","4","","","","W","02","30","BRIDGE ST","4","","36"
"2021076620","4","3","","","","E","02","25","COLLEGE AV","4","","36"
"2021010103","4","4","","","","N","02","25","MULBERRY ST","4","","36"
"2021093131","4","4","","","","E","02","25","ROYER DR","4","","36"
"2021035910","5","5","8001","0510","913","N","1","35","RAMP E RD","2","1","36"
"2021091116","3","3","0462","0310","356","E","4","35","LINCOLN WY","2","3","36"
"2021003347","3","3","0072","0030","0","N","2","25","QUEEN ST","2","3","36"
"2021092606","4","4","0222","0683","962","S","3","25","DUKE ST","2","3","36"
"2021100848","3","3","0272","0510","2280","N","2","40","OREGON PK","2","3","36"
"2021030095","3","3","","","","S","02","25","PLEASURE RD","4","","36"
"2021114574","4","4","0030","0340","0","E","3","55","LINCOLN HW","2","3","36"
"2021122379","3","3","0272","0280","1029","S","2","55","LANCASTER PK","2","3","36"
"2021068299","3","3","","","","N","01","20","N GRANT ST","4","","36"
"2021092641","3","3","1002","0082","0","E","2","25","ORANGE ST","2","3","36"
"2021024307","4","4","0501","0011","2896","S","2","40","LITITZ PK","2","3","36"
"2021121932","3","3","0340","0240","82","W","2","45","OLD PHILADELPHIA PK","2","3","36"
"2021083933","3","3","","","","E","02","25","WICKERSHAM LN","4","","36"
"2021118760","3","4","","","","W","03","25","INDUSTRY DR","4","","36"
"2021018760","3","3","1002","0043","75","W","3","25","ORANGE ST","2","3","36"
"2021082096","3","3","0772","0840","0","W","2","45","NEWPORT RD","2","3","36"
"2021057952","3","3","0023","0490","2039","E","2","35","MAIN ST","2","3","36"
"2021102977","3","3","","","","S","02","25","IRONSTONE RIDGE RD","4","","36"
"2021008713","3","3","","","","E","02","25","LIBERTY ST","4","","36"
"2021072060","3","3","0501","0050","227","S","2","35","LITITZ PK","2","3","36"
"2021124576","3","3","1026","0120","1455","E","2","40","MT AIRY RD","2","3","36"
"2021051452","3","3","","","","W","02","45","PUSEYVILLE RD","4","","36"
"2021125263","4","4","0772","0551","0","W","3","40","NEWPORT RD","2","3","36"
"2021001303","3","3","0897","0500","189","E","2","35","SWARTZVILLE RD","2","3","36"
"2021081487","3","3","0030","0201","1300","W","3","55","LINCOLN HW","2","1","36"
"2021047076","4","4","4008","0400","0","W","2","40","ELIZABETHTOWN RD","2","3","36"
"2021123086","3","3","1040","0010","731","E","2","35","COL. HOWARD BL","2","2","36"
"2021043710","4","3","","","","W","02","40","HARVEST DR","4","","36"
"2021103708","4","3","","","","E","02","25","WABANK RD","4","","36"
"2021025846","3","3","0462","0240","827","W","2","25","COLUMBIA AV","2","3","36"
"2021108796","4","4","","","","W","02","25","COTTAGE AV","4","","36"
"2021022218","3","3","3032","0040","1778","E","2","40","LETORT RD","2","3","36"
"2021040980","3","4","","","","W","02","25","CONESTOGA ST","4","","36"
"2021011173","4","3","","","","W","02","25","WABANK ST","4","","36"
"2021073215","4","4","","","","N","02","40","LEXINGTON RD","4","","36"
"2021081208","3","3","7076","0020","528","E","4","65","EAST/WEST PK","5","1","36"
"2021114342","4","4","","","","E","02","","LILAC DR","4","","36"
"2021030260","3","3","3031","0050","1051","N","2","40","DONERVILLE RD","2","3","36"
"2021071574","4","4","1011","0150","0","N","2","35","RAILROAD AV","2","3","36"
"2021112449","3","3","","","","S","02","35","MONDALE RD","4","","36"
"2021016058","4","4","","","","U","99","","NORTH WOOD RD","4","","36"
"2021058507","3","3","0340","0030","92","W","4","40","OLD PHILADELPHIA PK","2","3","36"
"2021000858","3","3","0741","0320","1581","E","2","40","VILLAGE RD","2","3","36"
"2021118165","3","4","","","","E","02","35","GARDEN SPOT RD","4","","36"
"2021024072","3","3","0772","0800","1292","W","2","35","NEWPORT RD","2","3","36"
"2021087884","3","3","0072","0120","1421","E","3","35","MANHEIM PK","2","3","36"
"2021095054","5","5","1040","0011","0","W","2","35","COL. HOWARD BL","2","2","36"
"2021017807","3","3","0272","0790","1169","S","2","45","READING RD","2","3","36"
"2021125721","9","9","","","","U","99","","OAKVIEW RD","4","","36"
"2021111754","3","3","3028","0140","13","N","2","45","LAMPETER RD","2","3","36"
"2021076182","3","3","4011","0031","2804","S","2","40","FRUITVILLE PK","2","3","36"
"2021067693","5","5","4005","0010","0","N","2","40","PROSPECT RD","2","3","36"
"2021084501","4","3","","","","N","02","25","ANN ST","4","","36"
"2021080278","5","4","","","","E","02","25","W HIGH ST","4","","36"
"2021115468","6","6","","","","W","02","45","DENVER RD","4","","36"
"2021065316","3","3","4011","0070","0","N","2","40","FRUITVILLE PK","2","3","36"
"2021109296","3","3","","","","E","02","25","MARKET ST","4","","36"
"2021066946","3","3","3017","0380","705","W","3","40","STONY BATTERY RD","2","3","36"
"2021117683","4","4","1040","0011","3697","W","2","35","COL. HOWARD BL","2","2","36"
"2021078541","3","3","0322","0290","1462","E","2","35","MAIN ST","2","3","36"
"2021106649","3","3","0322","0100","340","E","2","40","28TH DIVISION HW","2","3","36"
"2021041875","5","5","","","","W","02","25","MARTIN AV","4","","36"
"2021117080","4","4","","","","W","02","25","PEACH LN","4","","36"
"2021045438","3","3","0272","0590","361","S","2","45","OREGON PK","2","3","36"
"2021109078","3","3","0030","0050","461","E","2","55","LINCOLN HW","2","1","36"
"2021051774","3","3","0897","0640","0","E","2","50","SR 0897 HW","2","3","36"
"2021098212","3","3","3022","0140","1524","S","2","35","NEW DANVILLE PK","2","3","36"
"2021064600","3","3","3009","0140","436","E","2","35","RAWLINSVILLE RD","2","3","36"
"2021107176","3","3","0462","0200","1687","W","3","40","COLUMBIA AV","2","3","36"
"2022012648","3","3","0324","0180","390","S","2","40","MARTICVILLE RD","2","3","36"
"2021078472","5","5","0772","0531","0","W","4","40","NEWPORT RD","2","3","36"
"2021039504","4","4","1011","0010","0","N","2","45","NEW HOLLAND RD","2","3","36"
"2021040347","4","5","","","","E","02","25","MECHANIC AL","4","","36"
"2021123259","3","3","0741","0050","944","S","2","45","MCGOVERNVILLE RD","2","3","36"
"2021028148","4","3","","","","N","02","25","STATE ST","4","","36"
"2021091554","3","3","0072","0190","0","N","2","25","MAIN ST","2","3","36"
"2021034517","5","5","0372","0130","3238","B","2","45","HOLTWOOD RD","2","3","36"
"2021128583","3","3","0897","0290","0","N","2","45","WEAVERLAND VALLEY RD","2","3","36"
"2021078595","3","3","4020","0180","948","W","04","35","HARRISBURG PK","2","3","36"
"2021123267","3","3","0772","0650","0","S","2","40","NEWPORT RD","2","3","36"
"2021094177","3","3","0462","0110","1385","B","3","40","COLUMBIA AV","2","3","36"
"2021016063","3","3","0230","0260","1104","W","3","40","MAIN ST","2","3","36"
"2021119237","4","4","","","","E","02","35","HUNSICKER RD","4","","36"
"2021009024","3","3","0462","0200","437","W","3","40","COLUMBIA AV","2","3","36"
"2021050151","4","4","","","","E","02","35","FAIRVIEW RD","4","","36"
"2021005409","5","5","4042","0030","1165","E","2","45","CHESTER RD","2","3","36"
"2021076591","3","3","1024","0190","1517","N","2","40","SPRINGVILLE RD","2","3","36"
"2021126510","3","4","","","","E","06","15","SHOPPES AT BELMONT LT","7","","36"
"2021047300","3","3","0741","0050","808","E","02","45","MCGOVERNVILLE RD","2","3","36"
"2021096349","4","4","","","","W","02","40","PENN GRANT RD","4","","36"
"2021064669","4","4","","","","S","02","35","ROYER RD","4","","36"
"2021122391","3","3","0222","0430","1213","N","2","55","BEAVER VALLEY PK","2","3","36"
"2021031972","3","3","0441","0130","2155","S","2","55","RIVER RD","2","3","36"
"2021044811","3","3","0501","0040","1656","S","3","35","LITITZ PK","2","3","36"
"2021061516","3","3","","","","N","04","35","CENTERVILLE RD","4","","36"
"2021036484","3","3","0072","0410","0","N","2","45","LEBANON RD","2","3","36"
"2021076043","3","3","1049","0050","2669","W","2","35","VALLEY VIEW DR","2","3","36"
"2021077530","6","6","","","","W","03","25","OLD MILL RD","4","","36"
"2021115209","3","3","4065","0020","1439","N","2","40","COLEBROOK RD","2","3","36"
"2021050152","4","4","","","","N","01","15","VALENCIA DR","4","","36"
"2021095578","5","5","4005","0010","0","N","2","40","PROSPECT RD","2","3","36"
"2021028188","5","5","","","","W","02","25","W ROSEVILLE RD","4","","36"
"2021035099","3","3","0222","0760","1379","N","2","65","","2","1","36"
"2021007907","3","3","0272","0304","334","N","2","45","LANCASTER PK","2","3","36"
"2021107669","3","3","0462","0190","1429","E","3","40","COLUMBIA AV","2","3","36"
"2021044246","4","4","","","","U","99","","(TBK SR 0741) LEMON ST","4","","36"
"2021086488","3","3","0743","0150","1212","N","3","45","HERSHEY RD","2","3","36"
"2021024405","4","3","","","","E","02","","TOWNE CENTER MALL LT","7","","36"
"2021109504","3","3","0072","0240","0","N","2","55","LANCASTER RD","2","3","36"
"2021021407","4","4","0441","0320","0","S","2","55","RIVER RD","2","3","36"
"2021117315","4","4","4009","0030","1116","N","3","40","DILLERVILLE RD","2","3","36"
"2021023811","4","4","2026","0040","0","E","2","40","WHITE OAK RD","2","3","36"
"2021094179","3","3","0030","0100","1284","E","2","55","LINCOLN HW","2","1","36"
"2021044371","5","5","","","","W","02","25","ROOSEVELT BL","4","","36"
"2021120177","4","4","","","","N","02","25","LANDIS AV","4","","36"
"2021034063","3","3","0222","0010","3568","S","2","50","ROBERT FULTON HW","2","3","36"
"2021094658","3","3","","","","E","01","25","MARION ST","4","","36"
"2022004040","3","3","0462","0300","509","W","4","35","LINCOLN WY","2","3","36"
"2021073596","3","3","2036","0070","1307","E","2","35","MILLPORT RD","2","3","36"
"2021013471","3","3","1063","0040","295","E","2","40","NEW HOLLAND PK","2","3","36"
"2021010266","5","5","","","","W","99","25","SECOND AV","4","","36"
"2021117156","3","3","0741","0520","7","W","2","50","STRASBURG RD","2","3","36"
"2021117083","4","4","","","","W","99","35","GRAYSTONE RD","4","","36"
"2021099967","4","3","","","","N","02","25","MARSHALL ST","4","","36"
"2021045032","4","4","0772","0294","564","E","4","25","HIGH ST","2","3","36"
"2021108767","4","3","","","","N","02","25","STATE ST","4","","36"
"2021016057","3","3","0462","0320","1370","E","4","35","LINCOLN WY","2","3","36"
"2021095049","3","3","3032","0200","2419","E","2","45","LONG LN","2","3","36"
"2022000849","3","3","0322","0210","1","B","2","35","MAIN ST","2","3","36"
"2021049648","3","4","","","","N","02","35","LOCUST ST","4","","36"
"2021117911","4","4","","","","E","02","35","STONE QUARRY RD","4","","36"
"2021085848","3","3","0999","0120","2567","W","2","40","BLUE ROCK RD","2","3","36"
"2021110147","3","4","","","","E","02","35","WILLOW DR","4","","36"
"2021004595","3","3","0322","0210","656","E","2","35","MAIN ST","2","3","36"
"2021110259","3","3","0999","0170","1170","W","2","40","MILLERSVILLE PK","2","3","36"
"2021004698","4","3","","","","E","02","25","FULTON ST","4","","36"
"2021092609","5","5","","","","E","02","25","MAPLE LN","4","","36"
"2021020463","4","3","","","","S","02","35","KINZER AV","4","","36"
"2021092823","5","5","","","","U","99","","BUSHONG RD","4","","36"
"2021011342","3","4","","","","S","02","40","PROSPECT RD","4","","36"
"2021092015","3","3","0030","0380","3075","E","3","40","LINCOLN HW","2","3","36"
"2021088699","3","3","0772","0730","1906","W","2","40","NEWPORT RD","2","3","36"
"2021031427","4","4","0772","0240","0","E","2","35","SPORTING HILL RD","2","3","36"
"2021114574","3","3","0030","0331","2095","W","3","55","LINCOLN HW","2","1","36"
"2021081492","3","3","0322","0330","1966","W","2","45","28TH DIVISION HW","2","3","36"
"2021068078","3","3","0030","0480","3393","E","3","35","LINCOLN HW","2","3","36"
"2021118290","4","4","1005","0010","0","S","2","35","MT SIDNEY RD","2","3","36"
"2021055007","4","4","","","","E","02","25","CREEK RD","4","","36"
"2021126817","4","4","","","","N","01","25","SHIPPEN ST","4","","36"
"2021033051","3","3","1002","0063","2299","W","3","25","ORANGE ST","2","3","36"
"2021085339","3","3","0023","0380","312","E","2","35","MAIN ST","2","3","36"
"2021020662","3","3","","","","E","2","35","CHURCH ST","4","","36"
"2021036654","3","3","0072","0040","0","N","2","25","QUEEN ST","2","3","36"
"2021057952","5","4","","","","E","02","35","W MAIN ST","4","","36"
"2021109074","3","4","","","","W","02","25","KENTSHIRE DR","4","","36"
"2021015948","4","4","1011","0040","0","B","2","45","NEW HOLLAND RD","2","3","36"
"2021078191","3","3","0322","0020","1674","W","2","55","28TH DIVISION HW","2","3","36"
"2021127638","5","4","","","","W","02","25","BANK ST","4","","36"
"2021043379","3","3","","","","N","03","25","N FRANKLIN ST","4","","36"
"2021125263","3","3","0772","0550","0","E","3","40","NEWPORT RD","2","3","36"
"2021033990","3","3","","","","W","02","25","WALNUT ST","4","","36"
"2021124622","6","6","","","","E","02","25","WILLOW VALLEY DR","4","","36"
"2021048389","4","3","","","","N","02","40","WITMER RD","4","","36"
"2021109029","4","4","","","","W","02","25","FARNUM ST","4","","36"
"2021043710","3","4","","","","S","02","40","OLD LEACOCK RD","4","","36"
"2021097982","5","5","8024","0500","851","W","1","20","RAMP C RD","2","1","36"
"2021028197","4","4","0241","0120","0","B","2","35","MASONIC DR","2","3","36"
"2021108796","3","3","3029","0020","1870","N","2","25","GEORGE ST","2","3","36"
"2021026144","3","3","1020","0030","0","N","2","45","MEADOW VALLEY RD","2","3","36"
"2021095044","3","3","1051","0020","1796","N","2","40","HAHNSTOWN RD","2","3","36"
"2021011173","3","4","","","","S","02","25","HERSHEY AV","4","","36"
"2021073205","4","3","","","","E","02","40","WILLOW RD","4","","36"
"2021127378","3","3","0999","0200","1797","W","3","25","MANOR ST","2","3","36"
"2021086481","3","4","","","","E","02","25","POPLAR ST","4","","36"
"2021015555","3","3","0222","0540","1444","S","3","35","WILLOW STREET PK","2","3","36"
"2021071391","4","3","","","","W","02","40","LANDISVILLE RD","4","","36"
"2021093995","3","3","2041","0061","0","S","2","25","DUKE ST","2","3","36"
"2021023271","3","3","","","","W","02","45","E EBY RD","4","","36"
"2021055476","3","3","","","","E","02","35","PENN GRANT RD","4","","36"
"2021003396","3","3","","","","S","02","25","CONOY AV","4","","36"
"2021073088","4","3","","","","E","02","25","E END AV","4","","36"
"2021024069","4","4","3010","0010","0","B","2","45","SCOTLAND RD","2","3","36"
"2021049884","3","3","0501","0010","2863","N","2","35","LITITZ PK","2","3","36"
"2021124575","4","4","","","","E","02","35","WOODS DR","4","","36"
"2021036802","3","3","","","","N","02","35","HIGHLANDS DR","4","","36"
"2021125721","5","5","0030","0341","0","W","3","40","LINCOLN HW","2","3","36"
"2021045113","3","3","0272","0360","2568","N","2","50","LANCASTER PK","2","3","36"
"2021111116","3","3","0272","0360","2370","N","2","50","LANCASTER PK","2","3","36"
"2021074136","3","3","0222","0080","1955","N","2","40","ROBERT FULTON HW","2","3","36"
"2021077450","3","3","","","","S","02","25","ANN ST","4","","36"
"2021046159","3","3","4011","0054","1275","N","2","40","FRUITVILLE PK","2","3","36"
"2021099573","3","3","","","","N","02","35","S WEST END AV","4","","36"
"2021048607","3","3","0741","0050","703","E","2","45","MCGOVERNVILLE RD","2","3","36"
"2021123020","3","3","0272","0660","245","N","2","45","SEVENTH ST","2","3","36"
"2021086078","3","3","3018","0060","0","B","2","45","MARTIC HEIGHTS DR","2","3","36"
"2021117683","5","5","","","","N","02","35","LESHER RD","4","","36"
"2021066658","3","3","7076","0110","2112","E","4","65","EAST/WEST PK","5","1","36"
"2021106649","4","4","0501","0230","0","N","2","55","FURNACE HILLS PK","2","3","36"
"2021034020","3","3","0030","0390","2879","E","3","40","LINCOLN HW","2","3","36"
"2021118471","4","3","","","","S","02","25","HERSHEY AV","4","","36"
"2021035912","3","3","","","","E","02","35","ROOT RD","4","","36"
"2021062240","3","3","0222","0920","2172","N","2","65","","2","1","36"
"2021056394","4","4","8028","0750","0","N","1","35","RAMP J RD","2","1","36"
"2021055850","3","4","","","","E","02","25","E FULTON ST","4","","36"
"2021051528","3","4","","","","W","02","35","VALLEY VIEW RD","4","","36"
"2021035100","4","4","","","","S","02","25","IRONSTONE RIDGE RD","4","","36"
"2022012648","4","4","","","","W","02","35","PENN GRANT RD","4","","36"
"2021069252","3","3","0222","0480","1651","N","2","45","BEAVER VALLEY PK","2","3","36"
"2021126148","3","3","1053","0070","0","N","2","40","PEARTOWN RD","2","3","36"
"2021040347","3","3","0230","0080","351","N","3","25","N MARKET ST","2","3","36"
"2021092505","3","3","","","","E","02","45","MINE RD","4","","36"
"2021061473","3","3","1045","0190","2038","S","2","35","RIDGE RD","2","3","36"
"2021118610","3","3","0222","0630","602","N","2","25","LIME ST","2","3","36"
"2021069138","3","3","0272","0451","1735","S","2","35","WILLOW STREET PK","2","3","36"
"2021072865","3","3","0222","0631","583","S","2","25","PRINCE ST","2","3","36"
"2021116236","3","3","2002","0020","564","W","2","40","BLACK BARREN RD","2","3","36"
"2021126583","4","4","0772","0530","0","N","3","45","NEWPORT RD","2","3","36"
"2021094177","4","4","0462","0120","0","B","3","40","COLUMBIA AV","2","3","36"
"2021014363","3","3","0741","0330","1371","S","2","40","VILLAGE RD","2","3","36"
"2021082766","3","3","","","","N","3","25","CENTERVILLE RD","4","","36"
"2021007391","3","3","3017","0470","193","S","2","35","CHURCH ST","2","3","36"
"2021051990","3","3","7076","0170","0","W","02","65","EAST/WEST PK","5","1","36"
"2021027690","3","4","","","","E","02","25","2ND ST","4","","36"
"2021113039","4","5","","","","W","02","25","W ORANGE ST","4","","36"
"2021126510","4","3","","","","N","02","15","CHICFILA PARKING LT","7","","36"
"2021031426","3","3","0072","0300","0","S","2","25","MAIN ST","2","3","36"
"2021114845","3","3","","","","S","02","20","GEIST RD","4","","36"
"2021079428","3","3","0300","0340","2553","E","3","55","","2","1","36"
"2021090512","4","4","","","","E","02","35","MOHLER CHURCH RD","4","","36"
"2021030112","4","3","","","","N","02","25","WEST END AV","4","","36"
"2021036093","3","3","0322","0190","831","E","2","55","MAIN ST","2","3","36"
"2021062048","3","3","0322","0360","0","W","2","45","28TH DIVISION HW","2","3","36"
"2021002191","3","3","2041","0031","555","S","2","25","DUKE ST","2","3","36"
"2021121438","4","4","4020","0151","1309","W","2","40","HARRISBURG PK","2","3","36"
"2021034169","4","4","","","","N","02","25","REDWOOD DR","4","","36"
"2021099668","4","4","1011","0040","0","N","2","45","NEW HOLLAND RD","2","3","36"
"2021050152","3","3","0023","0110","0","W","2","45","MARIETTA AV","2","3","36"
"2021095578","7","6","","","","N","02","45","PROSPECT RD","4","","36"
"2021054747","4","4","","","","E","02","45","BEVERLY RD","4","","36"
"2021082544","3","3","0462","0120","2436","E","3","45","COLUMBIA AV","2","3","36"
"2021007907","5","5","0372","0130","3238","E","2","45","HOLTWOOD RD","2","3","36"
"2021106875","4","3","","","","E","02","25","CHESTNUT ST","4","","36"
"2021079003","3","3","0010","0060","0","N","2","45","","2","3","36"
"2021123268","3","3","0030","0350","2288","E","3","40","LINCOLN HW","2","3","36"
"2021047130","3","3","0272","0050","2638","N","2","50","NOTTINGHAM RD","2","3","36"
"2021059136","4","4","3031","0070","2805","S","2","40","DONERVILLE RD","2","3","36"
"2021021407","3","3","0241","0010","0","E","2","45","BAINBRIDGE RD","2","3","36"
"2021112859","3","3","0501","0070","805","S","3","40","LITITZ PK","2","3","36"
"2021064586","3","3","0322","0500","2330","W","2","35","28TH DIVISION HW","2","3","36"
"2021107175","3","3","4020","0174","2370","E","3","35","HARRISBURG PK","2","3","36"
"2021044371","4","4","0501","0011","1202","S","2","40","LITITZ PK","2","3","36"
"2021127357","3","3","7076","0140","3696","E","4","65","MAINLINE TU","5","1","36"
"2021046460","4","4","","","","S","02","25","DONERVILLE RD","4","","36"
"2021076569","5","4","","","","E","02","","SILVER MINE RD","4","","36"
"2022002435","3","3","4001","0150","1403","N","2","45","SPOOKY NOOK RD","2","3","36"
"2021078049","4","4","","","","E","02","40","DRY WELLS RD","4","","36"
"2021010478","3","3","0300","0070","1311","E","2","65","","2","1","36"
"2021010368","4","4","0741","0260","0","E","2","40","LONG LN","2","3","36"
"2021066763","4","4","","","","W","02","35","CHARLESTOWN RD","4","","36"
"2021069620","3","3","0741","0060","1212","S","3","45","MCGOVERNVILLE RD","2","3","36"
"2021117485","3","4","","","","N","01","25","CHERRY ST","4","","36"
"2021069447","3","4","","","","N","02","25","PLYMOUTH RD","4","","36"
"2021108489","3","3","7076","0290","2640","W","4","65","MAINLINE TU","5","1","36"
"2021018353","3","3","0772","0570","512","W","2","35","STATE ST","2","3","36"
"2021058971","4","4","","","","N","02","35","ESHELMAN MILL RD","4","","36"
"2022000849","5","4","","","","W","02","35","W MAIN ST","4","","36"
"2021034601","3","3","0324","0260","1128","S","2","45","NEW DANVILLE PK","2","3","36"
"2021127806","4","4","8034","0260","832","S","01","35","RAMP C RD","2","1","36"
